,file,hrv,dhrv
0,ra_260.0_dec_57.9_sa_20deg.txt,-121.95781627347719,117.88061277487743
1,ra_309_dec_48.6_sa_20deg.txt,-20.16954960441939,22.37075826640167
2,ra_335_dec_26.8_sa_20deg.txt,-76.10114373189589,88.70019270716853
3,ra_353_dec_1.9_sa_20deg.txt,-92.62226938479151,119.00608746637569
